STATION,STATION_NAME,ELEVATION,LATITUDE,LONGITUDE,DATE,REPORTTPYE,HOURLYSKYCONDITIONS,HOURLYVISIBILITY,HOURLYPRSENTWEATHERTYPE,HOURLYDRYBULBTEMPF,HOURLYDRYBULBTEMPC,HOURLYWETBULBTEMPF,HOURLYWETBULBTEMPC,HOURLYDewPointTempF,HOURLYDewPointTempC,HOURLYRelativeHumidity,HOURLYWindSpeed,HOURLYWindDirection,HOURLYWindGustSpeed,HOURLYStationPressure,HOURLYPressureTendency,HOURLYPressureChange,HOURLYSeaLevelPressure,HOURLYPrecip,HOURLYAltimeterSetting,DAILYMaximumDryBulbTemp,DAILYMinimumDryBulbTemp,DAILYAverageDryBulbTemp,DAILYDeptFromNormalAverageTemp,DAILYAverageRelativeHumidity,DAILYAverageDewPointTemp,DAILYAverageWetBulbTemp,DAILYHeatingDegreeDays,DAILYCoolingDegreeDays,DAILYSunrise,DAILYSunset,DAILYWeather,DAILYPrecip,DAILYSnowfall,DAILYSnowDepth,DAILYAverageStationPressure,DAILYAverageSeaLevelPressure,DAILYAverageWindSpeed,DAILYPeakWindSpeed,PeakWindDirection,DAILYSustainedWindSpeed,DAILYSustainedWindDirection,MonthlyMaximumTemp,MonthlyMinimumTemp,MonthlyMeanTemp,MonthlyAverageRH,MonthlyDewpointTemp,MonthlyWetBulbTemp,MonthlyAvgHeatingDegreeDays,MonthlyAvgCoolingDegreeDays,MonthlyStationPressure,MonthlySeaLevelPressure,MonthlyAverageWindSpeed,MonthlyTotalSnowfall,MonthlyDeptFromNormalMaximumTemp,MonthlyDeptFromNormalMinimumTemp,MonthlyDeptFromNormalAverageTemp,MonthlyDeptFromNormalPrecip,MonthlyTotalLiquidPrecip,MonthlyGreatestPrecip,MonthlyGreatestPrecipDate,MonthlyGreatestSnowfall,MonthlyGreatestSnowfallDate,MonthlyGreatestSnowDepth,MonthlyGreatestSnowDepthDate,MonthlyDaysWithGT90Temp,MonthlyDaysWithLT32Temp,MonthlyDaysWithGT32Temp,MonthlyDaysWithLT0Temp,MonthlyDaysWithGT001Precip,MonthlyDaysWithGT010Precip,MonthlyDaysWithGT1Snow,MonthlyMaxSeaLevelPressureValue,MonthlyMaxSeaLevelPressureDate,MonthlyMaxSeaLevelPressureTime,MonthlyMinSeaLevelPressureValue,MonthlyMinSeaLevelPressureDate,MonthlyMinSeaLevelPressureTime,MonthlyTotalHeatingDegreeDays,MonthlyTotalCoolingDegreeDays,MonthlyDeptFromNormalHeatingDD,MonthlyDeptFromNormalCoolingDD,MonthlyTotalSeasonToDateHeatingDD,MonthlyTotalSeasonToDateCoolingDD
WBAN:23272,SAN FRANCISCO DOWNTOWN CA US,45.7,37.7705,-122.4269,2008-01-01 23:59,SOD,,,,,,,,,,,,,,,,,,,,57,43,50,-0.6,,,,15,0,0725,1703,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:23272,SAN FRANCISCO DOWNTOWN CA US,45.7,37.7705,-122.4269,2008-01-02 23:59,SOD,,,,,,,,,,,,,,,,,,,,59,43,51,0.4,,,,14,0,0726,1703,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:23272,SAN FRANCISCO DOWNTOWN CA US,45.7,37.7705,-122.4269,2008-01-03 11:59,FM-15,,,,,,,,,,,,,,,,,,0.00,,,,,,,,,,,0726,1703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:23272,SAN FRANCISCO DOWNTOWN CA US,45.7,37.7705,-122.4269,2008-01-03 12:59,FM-15,,,,,,,,,,,,,,,,,,0.01,,,,,,,,,,,0726,1703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:23272,SAN FRANCISCO DOWNTOWN CA US,45.7,37.7705,-122.4269,2008-01-03 13:59,FM-15,,,,,,,,,,,,,,,,,,0.03,,,,,,,,,,,0726,1703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:23272,SAN FRANCISCO DOWNTOWN CA US,45.7,37.7705,-122.4269,2008-01-03 14:59,FM-15,,,,,,,,,,,,,,,,,,0.05,,,,,,,,,,,0726,1703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:23272,SAN FRANCISCO DOWNTOWN CA US,45.7,37.7705,-122.4269,2008-01-03 15:59,FM-15,,,,,,,,,,,,,,,,,,0.07,,,,,,,,,,,0726,1703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:23272,SAN FRANCISCO DOWNTOWN CA US,45.7,37.7705,-122.4269,2008-01-03 16:59,FM-15,,,,,,,,,,,,,,,,,,0.01,,,,,,,,,,,0726,1704,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:23272,SAN FRANCISCO DOWNTOWN CA US,45.7,37.7705,-122.4269,2008-01-03 17:59,FM-15,,,,,,,,,,,,,,,,,,0.00,,,,,,,,,,,0726,1704,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:23272,SAN FRANCISCO DOWNTOWN CA US,45.7,37.7705,-122.4269,2008-01-03 18:59,FM-15,,,,,,,,,,,,,,,,,,0.00,,,,,,,,,,,0726,1704,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:23272,SAN FRANCISCO DOWNTOWN CA US,45.7,37.7705,-122.4269,2008-01-03 19:59,FM-15,,,,,,,,,,,,,,,,,,0.00,,,,,,,,,,,0726,1704,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:23272,SAN FRANCISCO DOWNTOWN CA US,45.7,37.7705,-122.4269,2008-01-03 20:59,FM-15,,,,,,,,,,,,,,,,,,0.03,,,,,,,,,,,0726,1704,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:23272,SAN FRANCISCO DOWNTOWN CA US,45.7,37.7705,-122.4269,2008-01-03 21:59,FM-15,,,,,,,,,,,,,,,,,,0.00,,,,,,,,,,,0726,1704,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:23272,SAN FRANCISCO DOWNTOWN CA US,45.7,37.7705,-122.4269,2008-01-03 22:59,FM-15,,,,,,,,,,,,,,,,,,0.00,,,,,,,,,,,0726,1704,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:23272,SAN FRANCISCO DOWNTOWN CA US,45.7,37.7705,-122.4269,2008-01-03 23:59,SOD,,,,,,,,,,,,,,,,,,0.00,,58,51,54,3.4,,,,11,0,0726,1704,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:23272,SAN FRANCISCO DOWNTOWN CA US,45.7,37.7705,-122.4269,2008-01-04 00:59,FM-15,,,,,,,,,,,,,,,,,,0.01,,,,,,,,,,,0726,1704,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:23272,SAN FRANCISCO DOWNTOWN CA US,45.7,37.7705,-122.4269,2008-01-04 01:59,FM-15,,,,,,,,,,,,,,,,,,0.06,,,,,,,,,,,0726,1704,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:23272,SAN FRANCISCO DOWNTOWN CA US,45.7,37.7705,-122.4269,2008-01-04 02:59,FM-15,,,,,,,,,,,,,,,,,,0.08,,,,,,,,,,,0726,1704,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:23272,SAN FRANCISCO DOWNTOWN CA US,45.7,37.7705,-122.4269,2008-01-04 03:59,FM-15,,,,,,,,,,,,,,,,,,0.09,,,,,,,,,,,0726,1704,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:23272,SAN FRANCISCO DOWNTOWN CA US,45.7,37.7705,-122.4269,2008-01-04 04:59,FM-15,,,,,,,,,,,,,,,,,,0.05,,,,,,,,,,,0726,1704,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:23272,SAN FRANCISCO DOWNTOWN CA US,45.7,37.7705,-122.4269,2008-01-04 05:59,FM-15,,,,,,,,,,,,,,,,,,0.06,,,,,,,,,,,0726,1704,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:23272,SAN FRANCISCO DOWNTOWN CA US,45.7,37.7705,-122.4269,2008-01-04 06:59,FM-15,,,,,,,,,,,,,,,,,,0.17,,,,,,,,,,,0726,1704,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:23272,SAN FRANCISCO DOWNTOWN CA US,45.7,37.7705,-122.4269,2008-01-04 07:59,FM-15,,,,,,,,,,,,,,,,,,0.15,,,,,,,,,,,0726,1704,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:23272,SAN FRANCISCO DOWNTOWN CA US,45.7,37.7705,-122.4269,2008-01-04 08:59,FM-15,,,,,,,,,,,,,,,,,,0.17,,,,,,,,,,,0726,1704,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:23272,SAN FRANCISCO DOWNTOWN CA US,45.7,37.7705,-122.4269,2008-01-04 09:59,FM-15,,,,,,,,,,,,,,,,,,0.30,,,,,,,,,,,0726,1704,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:23272,SAN FRANCISCO DOWNTOWN CA US,45.7,37.7705,-122.4269,2008-01-04 10:59,FM-15,,,,,,,,,,,,,,,,,,0.15,,,,,,,,,,,0726,1704,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:23272,SAN FRANCISCO DOWNTOWN CA US,45.7,37.7705,-122.4269,2008-01-04 11:59,FM-15,,,,,,,,,,,,,,,,,,0.14,,,,,,,,,,,0726,1704,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:23272,SAN FRANCISCO DOWNTOWN CA US,45.7,37.7705,-122.4269,2008-01-04 12:59,FM-15,,,,,,,,,,,,,,,,,,0.16,,,,,,,,,,,0726,1704,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:23272,SAN FRANCISCO DOWNTOWN CA US,45.7,37.7705,-122.4269,2008-01-04 13:59,FM-15,,,,,,,,,,,,,,,,,,0.26,,,,,,,,,,,0726,1704,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:23272,SAN FRANCISCO DOWNTOWN CA US,45.7,37.7705,-122.4269,2008-01-04 14:59,FM-15,,,,,,,,,,,,,,,,,,0.10,,,,,,,,,,,0726,1704,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:23272,SAN FRANCISCO DOWNTOWN CA US,45.7,37.7705,-122.4269,2008-01-04 15:59,FM-15,,,,,,,,,,,,,,,,,,0.01,,,,,,,,,,,0726,1704,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:23272,SAN FRANCISCO DOWNTOWN CA US,45.7,37.7705,-122.4269,2008-01-04 16:59,FM-15,,,,,,,,,,,,,,,,,,0.00,,,,,,,,,,,0726,1705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:23272,SAN FRANCISCO DOWNTOWN CA US,45.7,37.7705,-122.4269,2008-01-04 17:59,FM-15,,,,,,,,,,,,,,,,,,0.00,,,,,,,,,,,0726,1705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:23272,SAN FRANCISCO DOWNTOWN CA US,45.7,37.7705,-122.4269,2008-01-04 18:59,FM-15,,,,,,,,,,,,,,,,,,0.00,,,,,,,,,,,0726,1705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:23272,SAN FRANCISCO DOWNTOWN CA US,45.7,37.7705,-122.4269,2008-01-04 19:59,FM-15,,,,,,,,,,,,,,,,,,0.00,,,,,,,,,,,0726,1705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:23272,SAN FRANCISCO DOWNTOWN CA US,45.7,37.7705,-122.4269,2008-01-04 20:59,FM-15,,,,,,,,,,,,,,,,,,0.00,,,,,,,,,,,0726,1705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:23272,SAN FRANCISCO DOWNTOWN CA US,45.7,37.7705,-122.4269,2008-01-04 21:59,FM-15,,,,,,,,,,,,,,,,,,0.00,,,,,,,,,,,0726,1705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:23272,SAN FRANCISCO DOWNTOWN CA US,45.7,37.7705,-122.4269,2008-01-04 22:59,FM-15,,,,,,,,,,,,,,,,,,0.00,,,,,,,,,,,0726,1705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:23272,SAN FRANCISCO DOWNTOWN CA US,45.7,37.7705,-122.4269,2008-01-04 23:59,SOD,,,,,,,,,,,,,,,,,,0.00,,59,51,55,4.4,,,,10,0,0726,1705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:23272,SAN FRANCISCO DOWNTOWN CA US,45.7,37.7705,-122.4269,2008-01-05 08:59,FM-15,,,,,,,,,,,,,,,,,,0.00,,,,,,,,,,,0726,1705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:23272,SAN FRANCISCO DOWNTOWN CA US,45.7,37.7705,-122.4269,2008-01-05 09:59,FM-15,,,,,,,,,,,,,,,,,,0.01,,,,,,,,,,,0726,1705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:23272,SAN FRANCISCO DOWNTOWN CA US,45.7,37.7705,-122.4269,2008-01-05 10:59,FM-15,,,,,,,,,,,,,,,,,,0.03,,,,,,,,,,,0726,1705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:23272,SAN FRANCISCO DOWNTOWN CA US,45.7,37.7705,-122.4269,2008-01-05 11:59,FM-15,,,,,,,,,,,,,,,,,,0.06,,,,,,,,,,,0726,1705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:23272,SAN FRANCISCO DOWNTOWN CA US,45.7,37.7705,-122.4269,2008-01-05 12:59,FM-15,,,,,,,,,,,,,,,,,,0.17,,,,,,,,,,,0726,1705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:23272,SAN FRANCISCO DOWNTOWN CA US,45.7,37.7705,-122.4269,2008-01-05 13:59,FM-15,,,,,,,,,,,,,,,,,,0.03,,,,,,,,,,,0726,1705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:23272,SAN FRANCISCO DOWNTOWN CA US,45.7,37.7705,-122.4269,2008-01-05 14:59,FM-15,,,,,,,,,,,,,,,,,,0.05,,,,,,,,,,,0726,1705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:23272,SAN FRANCISCO DOWNTOWN CA US,45.7,37.7705,-122.4269,2008-01-05 15:59,FM-15,,,,,,,,,,,,,,,,,,0.00,,,,,,,,,,,0726,1705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:23272,SAN FRANCISCO DOWNTOWN CA US,45.7,37.7705,-122.4269,2008-01-05 16:59,FM-15,,,,,,,,,,,,,,,,,,0.00,,,,,,,,,,,0726,1706,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:23272,SAN FRANCISCO DOWNTOWN CA US,45.7,37.7705,-122.4269,2008-01-05 17:59,FM-15,,,,,,,,,,,,,,,,,,0.00,,,,,,,,,,,0726,1706,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:23272,SAN FRANCISCO DOWNTOWN CA US,45.7,37.7705,-122.4269,2008-01-05 18:59,FM-15,,,,,,,,,,,,,,,,,,0.00,,,,,,,,,,,0726,1706,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:23272,SAN FRANCISCO DOWNTOWN CA US,45.7,37.7705,-122.4269,2008-01-05 19:59,FM-15,,,,,,,,,,,,,,,,,,0.01,,,,,,,,,,,0726,1706,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:23272,SAN FRANCISCO DOWNTOWN CA US,45.7,37.7705,-122.4269,2008-01-05 20:59,FM-15,,,,,,,,,,,,,,,,,,0.09,,,,,,,,,,,0726,1706,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:23272,SAN FRANCISCO DOWNTOWN CA US,45.7,37.7705,-122.4269,2008-01-05 21:59,FM-15,,,,,,,,,,,,,,,,,,0.01,,,,,,,,,,,0726,1706,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:23272,SAN FRANCISCO DOWNTOWN CA US,45.7,37.7705,-122.4269,2008-01-05 22:59,FM-15,,,,,,,,,,,,,,,,,,0.00,,,,,,,,,,,0726,1706,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:23272,SAN FRANCISCO DOWNTOWN CA US,45.7,37.7705,-122.4269,2008-01-05 23:59,SOD,,,,,,,,,,,,,,,,,,0.00,,53,48,51,0.4,,,,14,0,0726,1706,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:23272,SAN FRANCISCO DOWNTOWN CA US,45.7,37.7705,-122.4269,2008-01-06 05:59,FM-15,,,,,,,,,,,,,,,,,,0.01,,,,,,,,,,,0726,1706,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:23272,SAN FRANCISCO DOWNTOWN CA US,45.7,37.7705,-122.4269,2008-01-06 06:59,FM-15,,,,,,,,,,,,,,,,,,0.01,,,,,,,,,,,0726,1706,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:23272,SAN FRANCISCO DOWNTOWN CA US,45.7,37.7705,-122.4269,2008-01-06 10:59,FM-15,,,,,,,,,,,,,,,,,,0.01,,,,,,,,,,,0726,1706,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:23272,SAN FRANCISCO DOWNTOWN CA US,45.7,37.7705,-122.4269,2008-01-06 17:59,FM-15,,,,,,,,,,,,,,,,,,0.00,,,,,,,,,,,0726,1707,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:23272,SAN FRANCISCO DOWNTOWN CA US,45.7,37.7705,-122.4269,2008-01-06 18:59,FM-15,,,,,,,,,,,,,,,,,,0.00,,,,,,,,,,,0726,1707,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:23272,SAN FRANCISCO DOWNTOWN CA US,45.7,37.7705,-122.4269,2008-01-06 19:59,FM-15,,,,,,,,,,,,,,,,,,0.01,,,,,,,,,,,0726,1707,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:23272,SAN FRANCISCO DOWNTOWN CA US,45.7,37.7705,-122.4269,2008-01-06 20:59,FM-15,,,,,,,,,,,,,,,,,,0.03,,,,,,,,,,,0726,1707,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:23272,SAN FRANCISCO DOWNTOWN CA US,45.7,37.7705,-122.4269,2008-01-06 21:59,FM-15,,,,,,,,,,,,,,,,,,0.01,,,,,,,,,,,0726,1707,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:23272,SAN FRANCISCO DOWNTOWN CA US,45.7,37.7705,-122.4269,2008-01-06 22:59,FM-15,,,,,,,,,,,,,,,,,,0.01,,,,,,,,,,,0726,1707,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:23272,SAN FRANCISCO DOWNTOWN CA US,45.7,37.7705,-122.4269,2008-01-06 23:59,SOD,,,,,,,,,,,,,,,,,,0.00,,52,44,48,-2.7,,,,17,0,0726,1707,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:23272,SAN FRANCISCO DOWNTOWN CA US,45.7,37.7705,-122.4269,2008-01-07 00:59,FM-15,,,,,,,,,,,,,,,,,,0.01,,,,,,,,,,,0726,1707,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:23272,SAN FRANCISCO DOWNTOWN CA US,45.7,37.7705,-122.4269,2008-01-07 01:59,FM-15,,,,,,,,,,,,,,,,,,0.00,,,,,,,,,,,0726,1707,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:23272,SAN FRANCISCO DOWNTOWN CA US,45.7,37.7705,-122.4269,2008-01-07 02:59,FM-15,,,,,,,,,,,,,,,,,,0.00,,,,,,,,,,,0726,1707,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:23272,SAN FRANCISCO DOWNTOWN CA US,45.7,37.7705,-122.4269,2008-01-07 03:59,FM-15,,,,,,,,,,,,,,,,,,0.03,,,,,,,,,,,0726,1707,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:23272,SAN FRANCISCO DOWNTOWN CA US,45.7,37.7705,-122.4269,2008-01-07 04:59,FM-15,,,,,,,,,,,,,,,,,,0.04,,,,,,,,,,,0726,1707,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:23272,SAN FRANCISCO DOWNTOWN CA US,45.7,37.7705,-122.4269,2008-01-07 05:59,FM-15,,,,,,,,,,,,,,,,,,0.01,,,,,,,,,,,0726,1707,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:23272,SAN FRANCISCO DOWNTOWN CA US,45.7,37.7705,-122.4269,2008-01-07 06:59,FM-15,,,,,,,,,,,,,,,,,,0.00,,,,,,,,,,,0726,1707,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:23272,SAN FRANCISCO DOWNTOWN CA US,45.7,37.7705,-122.4269,2008-01-07 23:59,SOD,,,,,,,,,,,,,,,,,,,,52,46,49,-1.7,,,,16,0,0726,1708,,0.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:23272,SAN FRANCISCO DOWNTOWN CA US,45.7,37.7705,-122.4269,2008-01-08 09:59,FM-15,,,,,,,,,,,,,,,,,,0.00,,,,,,,,,,,0726,1708,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:23272,SAN FRANCISCO DOWNTOWN CA US,45.7,37.7705,-122.4269,2008-01-08 10:59,FM-15,,,,,,,,,,,,,,,,,,0.10,,,,,,,,,,,0726,1708,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:23272,SAN FRANCISCO DOWNTOWN CA US,45.7,37.7705,-122.4269,2008-01-08 11:59,FM-15,,,,,,,,,,,,,,,,,,0.04,,,,,,,,,,,0726,1708,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:23272,SAN FRANCISCO DOWNTOWN CA US,45.7,37.7705,-122.4269,2008-01-08 12:59,FM-15,,,,,,,,,,,,,,,,,,0.00,,,,,,,,,,,0726,1708,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
