date,keywords,geo,hits
2008-04-02T04:00:00Z,depression;anxiety;pain;stress;fatigue,US-NY-501,56.18840447918283
2008-04-03T04:00:00Z,depression;anxiety;pain;stress;fatigue,US-NY-501,51.20126798694766
2008-04-04T04:00:00Z,depression;anxiety;pain;stress;fatigue,US-NY-501,42.55689806707339
2008-04-05T04:00:00Z,depression;anxiety;pain;stress;fatigue,US-NY-501,47.21155879315954
2008-04-06T04:00:00Z,depression;anxiety;pain;stress;fatigue,US-NY-501,53.52859834999075
2008-04-07T04:00:00Z,depression;anxiety;pain;stress;fatigue,US-NY-501,51.53374375309667
2008-04-08T04:00:00Z,depression;anxiety;pain;stress;fatigue,US-NY-501,51.86621951924569
2008-04-09T04:00:00Z,depression;anxiety;pain;stress;fatigue,US-NY-501,52.86364681769272
2008-04-10T04:00:00Z,depression;anxiety;pain;stress;fatigue,US-NY-501,47.21155879315954
2008-04-11T04:00:00Z,depression;anxiety;pain;stress;fatigue,US-NY-501,50.53631645464965
2008-04-12T04:00:00Z,depression;anxiety;pain;stress;fatigue,US-NY-501,40.89451923632833
2008-04-13T04:00:00Z,depression;anxiety;pain;stress;fatigue,US-NY-501,45.549179962414485
2008-04-14T04:00:00Z,depression;anxiety;pain;stress;fatigue,US-NY-501,52.19869528539471
2008-04-15T04:00:00Z,depression;anxiety;pain;stress;fatigue,US-NY-501,52.19869528539471
2008-04-16T04:00:00Z,depression;anxiety;pain;stress;fatigue,US-NY-501,46.21413149471251
2008-04-17T04:00:00Z,depression;anxiety;pain;stress;fatigue,US-NY-501,50.53631645464965
2008-04-18T04:00:00Z,depression;anxiety;pain;stress;fatigue,US-NY-501,46.54660726086152
2008-04-19T04:00:00Z,depression;anxiety;pain;stress;fatigue,US-NY-501,38.89966463943426
2008-04-20T04:00:00Z,depression;anxiety;pain;stress;fatigue,US-NY-501,53.19612258384174
2008-04-21T04:00:00Z,depression;anxiety;pain;stress;fatigue,US-NY-501,52.19869528539471
2008-04-22T04:00:00Z,depression;anxiety;pain;stress;fatigue,US-NY-501,41.226995002477345
2008-04-23T04:00:00Z,depression;anxiety;pain;stress;fatigue,US-NY-501,49.53888915620261
2008-04-24T04:00:00Z,depression;anxiety;pain;stress;fatigue,US-NY-501,49.87136492235163
2008-04-25T04:00:00Z,depression;anxiety;pain;stress;fatigue,US-NY-501,44.88422843011646
2008-04-26T04:00:00Z,depression;anxiety;pain;stress;fatigue,US-NY-501,45.88165572856351
2008-04-27T04:00:00Z,depression;anxiety;pain;stress;fatigue,US-NY-501,53.52859834999075
2008-04-28T04:00:00Z,depression;anxiety;pain;stress;fatigue,US-NY-501,55.85592871303384
2008-04-29T04:00:00Z,depression;anxiety;pain;stress;fatigue,US-NY-501,48.87393762390459
2008-04-30T04:00:00Z,depression;anxiety;pain;stress;fatigue,US-NY-501,55.190977180735814
2008-05-01T04:00:00Z,depression;anxiety;pain;stress;fatigue,US-NY-501,46.82028166230266
2008-05-02T04:00:00Z,depression;anxiety;pain;stress;fatigue,US-NY-501,55.77777088248851
2008-05-03T04:00:00Z,depression;anxiety;pain;stress;fatigue,US-NY-501,41.73709480807583
2008-05-04T04:00:00Z,depression;anxiety;pain;stress;fatigue,US-NY-501,49.210561204161635
2008-05-05T04:00:00Z,depression;anxiety;pain;stress;fatigue,US-NY-501,53.669136051533194
2008-05-06T04:00:00Z,depression;anxiety;pain;stress;fatigue,US-NY-501,51.30870450531431
2008-05-07T04:00:00Z,depression;anxiety;pain;stress;fatigue,US-NY-501,52.0575882760335
2008-05-08T04:00:00Z,depression;anxiety;pain;stress;fatigue,US-NY-501,46.47568777258316
2008-05-09T04:00:00Z,depression;anxiety;pain;stress;fatigue,US-NY-501,44.4808331756891
2008-05-10T04:00:00Z,depression;anxiety;pain;stress;fatigue,US-NY-501,45.67759954038642
2008-05-11T04:00:00Z,depression;anxiety;pain;stress;fatigue,US-NY-501,49.959444974880824
2008-05-12T04:00:00Z,depression;anxiety;pain;stress;fatigue,US-NY-501,54.82230970325208
2008-05-13T04:00:00Z,depression;anxiety;pain;stress;fatigue,US-NY-501,47.74426825213116
2008-05-14T04:00:00Z,depression;anxiety;pain;stress;fatigue,US-NY-501,46.66290871526296
2008-05-15T04:00:00Z,depression;anxiety;pain;stress;fatigue,US-NY-501,51.39263674373548
2008-05-16T04:00:00Z,depression;anxiety;pain;stress;fatigue,US-NY-501,44.66968071213673
2008-05-17T04:00:00Z,depression;anxiety;pain;stress;fatigue,US-NY-501,43.22274422594372
2008-05-18T04:00:00Z,depression;anxiety;pain;stress;fatigue,US-NY-501,49.189578144556336
2008-05-19T04:00:00Z,depression;anxiety;pain;stress;fatigue,US-NY-501,48.659389905924876
2008-05-20T04:00:00Z,depression;anxiety;pain;stress;fatigue,US-NY-501,48.63840684631957
2008-05-21T04:00:00Z,depression;anxiety;pain;stress;fatigue,US-NY-501,48.596440727108984
2008-05-22T04:00:00Z,depression;anxiety;pain;stress;fatigue,US-NY-501,51.039177917981185
2008-05-23T04:00:00Z,depression;anxiety;pain;stress;fatigue,US-NY-501,43.02665834722912
2008-05-24T04:00:00Z,depression;anxiety;pain;stress;fatigue,US-NY-501,39.93995268366422
2008-05-25T04:00:00Z,depression;anxiety;pain;stress;fatigue,US-NY-501,48.13969319709605
2008-05-26T04:00:00Z,depression;anxiety;pain;stress;fatigue,US-NY-501,49.84403814705169
2008-05-27T04:00:00Z,depression;anxiety;pain;stress;fatigue,US-NY-501,48.13969319709605
2008-05-28T04:00:00Z,depression;anxiety;pain;stress;fatigue,US-NY-501,47.31899531152618
2008-05-29T04:00:00Z,depression;anxiety;pain;stress;fatigue,US-NY-501,52.69269181269143
2008-05-30T04:00:00Z,depression;anxiety;pain;stress;fatigue,US-NY-501,45.62514189137318
2008-05-31T04:00:00Z,depression;anxiety;pain;stress;fatigue,US-NY-501,45.22085201037349
2008-06-01T04:00:00Z,depression;anxiety;pain;stress;fatigue,US-NY-501,47.94360731838147
2008-06-02T04:00:00Z,depression;anxiety;pain;stress;fatigue,US-NY-501,43.475435567779584
2008-06-03T04:00:00Z,depression;anxiety;pain;stress;fatigue,US-NY-501,52.311906211637215
2008-06-04T04:00:00Z,depression;anxiety;pain;stress;fatigue,US-NY-501,49.13077677984847
2008-06-05T04:00:00Z,depression;anxiety;pain;stress;fatigue,US-NY-501,42.41505909051667
2008-06-06T04:00:00Z,depression;anxiety;pain;stress;fatigue,US-NY-501,44.535812045042505
2008-06-07T04:00:00Z,depression;anxiety;pain;stress;fatigue,US-NY-501,36.05280022693917
2008-06-08T04:00:00Z,depression;anxiety;pain;stress;fatigue,US-NY-501,48.07040030258554
2008-06-09T04:00:00Z,depression;anxiety;pain;stress;fatigue,US-NY-501,41.35468261325374
2008-06-10T04:00:00Z,depression;anxiety;pain;stress;fatigue,US-NY-501,48.07040030258554
2008-06-11T04:00:00Z,depression;anxiety;pain;stress;fatigue,US-NY-501,40.647764961745146
